date,week,Team,user_name,ao,type,points,notes
2025-12-01,0,Cupid,Soft Hands,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-12-02,0,Cupid,Soft Hands,ao-black-rock,1stf,3,ao-black-rock - Ricolas Farmer Carry Beatdown
2025-12-02,0,Cupid,Soft Hands,rg_ec3,ec,3,"EC, noice!"
2025-12-03,0,Cupid,Soft Hands,rg_ec3,ec,3,"EC, noice!"
2025-12-03,0,Cupid,Soft Hands,downrange,1stf,4,downrange - Black Diamond Picasso massacre at the wood
2025-12-05,0,Cupid,Soft Hands,2nd-f,2ndf,5,Werk Force First Friday
2025-12-05,0,Cupid,Soft Hands,ao-the-olympiad,1stf,3,ao-the-olympiad - Liberty VQ
2025-12-05,0,Cupid,Soft Hands,rg_ec3,ec,3,"EC, noice!"
2025-12-06,0,Cupid,Soft Hands,ao-the-ridge,1stf,3,ao-the-ridge - Hank & Geicos Co-Q - Capture the flags
2025-12-09,1,Cupid,Soft Hands,ao-black-rock,1stf,3,ao-black-rock - Ringos 4 Station Beatdown
2025-12-09,1,Cupid,Soft Hands,rg_ec3,ec,3,"EC, noice!"
2025-12-10,1,Cupid,Soft Hands,downrange,1stf,3,downrange - More cowbell
2025-12-10,1,Cupid,Soft Hands,rg_ec3,ec,3,"EC, noice!"
2025-12-10,1,Cupid,Soft Hands,ao-the-ridge,1stf,3,ao-the-ridge - Wednesday slush run
2025-12-10,1,Cupid,Soft Hands,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-12-11,1,Cupid,Soft Hands,2nd-f,2ndf,5,Pizza with brothers!
2025-12-12,1,Cupid,Soft Hands,ao-the-olympiad,1stf,3,ao-the-olympiad - Jellystone Miles Club
2025-12-12,1,Cupid,Soft Hands,rg_ec3,ec,3,"EC, noice!"
2025-12-13,1,Cupid,Soft Hands,rg_ec3,ec,3,"EC, noice!"
2025-12-13,1,Cupid,Soft Hands,3rd-f,3rdf,5,Helpin out at the pantry
2025-12-13,1,Cupid,Soft Hands,ao-da-grizz,1stf,3,ao-da-grizz - Boomer's Artic Circle Ruck
2025-12-13,1,Cupid,Soft Hands,<NA>,Around The World,5,"('ao-da-grizz', 'ao-the-colosseum', 'ao-the-ridge', 'ao-the-olympiad', 'downrange', 'ao-black-rock')"
2025-12-13,1,Cupid,Soft Hands,<NA>,sixpack bonus,4,"('ao-black-rock', 'downrange', 'ao-the-ridge', 'ao-the-olympiad', 'ao-da-grizz', 'ao-the-colosseum')"
2025-12-13,1,Cupid,Soft Hands,ao-the-colosseum,1stf,3,ao-the-colosseum - Dauber and Meta’s ladder fun!
2025-12-13,1,Cupid,Soft Hands,rg_popup,popup,3,YAY! You did the popup!
2025-12-16,2,Cupid,Soft Hands,downrange,1stf,3,downrange - Run club at the ?
2025-12-17,2,Cupid,Soft Hands,downrange,1stf,4,downrange - BC at th e ? and BD at the Campus
2025-12-18,2,Cupid,Soft Hands,ao-the-olympiad,1stf,3,ao-the-olympiad - The Villa Paddle (not a board)
2025-12-23,3,Cupid,Soft Hands,ao-black-diamond,1stf,4,ao-black-diamond - Break dance beat down
2025-12-24,3,Cupid,Soft Hands,downrange,1stf,3,downrange - BC at The ?
2025-12-30,4,Cupid,Soft Hands,ao-black-rock,workout Q,1,Q
2025-12-30,4,Cupid,Soft Hands,ao-black-rock,1stf,3,ao-black-rock - Pearls with SoftHands
2025-12-31,4,Cupid,Soft Hands,ao-the-colosseum,1stf,3,ao-the-colosseum - NYE Ruck Club
2026-01-02,4,Cupid,Soft Hands,ao-the-olympiad,1stf,3,ao-the-olympiad - Running into the New Year
2025-12-02,0,Donner,fuzzy navel,ao-el-coyote,1stf,3,ao-el-coyote - Just a ruck
2025-12-02,0,Donner,fuzzy navel,rg_ec3,ec,3,"EC, noice!"
2025-12-02,0,Donner,fuzzy navel,rg_popup,popup,3,YAY! You did the popup!
2025-12-02,0,Donner,fuzzy navel,3rd-f-qsource,qs,5,QS
2025-12-02,0,Donner,fuzzy navel,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-12-03,0,Donner,fuzzy navel,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-12-05,0,Donner,fuzzy navel,rg_ec3,ec,3,"EC, noice!"
2025-12-05,0,Donner,fuzzy navel,3rd-f,3rdf,5,Food Pantry
2025-12-05,0,Donner,fuzzy navel,2nd-f,2ndf,5,Werk Force First Friday
2025-12-06,0,Donner,fuzzy navel,ao-da-grizz,1stf,3,ao-da-grizz - ?Thesaurus VQ?
2025-12-06,0,Donner,fuzzy navel,rg_3rdf_donation,Donation,0,Donation already achieved this week
2025-12-06,0,Donner,fuzzy navel,ao-da-grizz,1stf,3,ao-da-grizz - Meta's Multi-Route Ruck
2025-12-08,1,Donner,fuzzy navel,downrange,1stf,3,downrange - Band camp with Spit Valve
2025-12-08,1,Donner,fuzzy navel,2nd-f,2ndf,5,Bears Packers @ bedrocks
2025-12-09,1,Donner,fuzzy navel,rg_ec3,ec,3,"EC, noice!"
2025-12-09,1,Donner,fuzzy navel,3rd-f-qsource,qs,5,QS
2025-12-09,1,Donner,fuzzy navel,ao-el-coyote,1stf,3,ao-el-coyote - Do I know you?
2025-12-10,1,Donner,fuzzy navel,3rd-f,3rdf,5,Plainfield Interfaith Food Pantry and triple heate...
2025-12-10,1,Donner,fuzzy navel,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-12-10,1,Donner,fuzzy navel,rg_popup,popup,3,YAY! You did the popup!
2025-12-13,1,Donner,fuzzy navel,rg_ec3,ec,3,"EC, noice!"
2025-12-13,1,Donner,fuzzy navel,3rd-f,3rdf,0,3rd F already achieved this week
2025-12-13,1,Donner,fuzzy navel,ao-da-grizz,1stf,3,ao-da-grizz - Boomer's Artic Circle Ruck
2025-12-16,2,Donner,fuzzy navel,ao-el-coyote,1stf,3,ao-el-coyote - Ruck or Run your choice
2025-12-18,2,Donner,fuzzy navel,ao-el-coyote,1stf,3,ao-el-coyote - Sparky lift club
2025-12-20,2,Donner,fuzzy navel,ao-da-grizz,1stf,3,ao-da-grizz - Dead-cember Da Grizz
2025-12-20,2,Donner,fuzzy navel,ao-da-grizz,1stf,3,ao-da-grizz - Sparkies morning Ruck
2025-12-23,3,Donner,fuzzy navel,ao-el-coyote,1stf,3,ao-el-coyote - 6 men and hunter
2025-12-30,4,Donner,fuzzy navel,ao-el-coyote,workout Q,1,Q
2025-12-30,4,Donner,fuzzy navel,ao-el-coyote,1stf,3,ao-el-coyote - Fuzzies Snow Ruck
2025-12-01,0,Dancer,Cinderella,ao-the-colosseum,1stf,3,ao-the-colosseum - Prancing through the snow..
2025-12-02,0,Dancer,Cinderella,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-12-02,0,Dancer,Cinderella,ao-the-ridge,1stf,3,ao-the-ridge - Jellystone’s Frozen Tundra of Pearls
2025-12-03,0,Dancer,Cinderella,rg_ec2,ec,2,"EC, noice!"
2025-12-03,0,Dancer,Cinderella,ao-the-ridge,1stf,3,ao-the-ridge - Stay warm run
2025-12-03,0,Dancer,Cinderella,rg_popup,popup,3,YAY! You did the popup!
2025-12-05,0,Dancer,Cinderella,2nd-f,2ndf,5,Werk Force First Friday
2025-12-06,0,Dancer,Cinderella,rg_ec1,ec,1,"EC, noice!"
2025-12-06,0,Dancer,Cinderella,rg_ec3,ec,0,EC points already earned today
2025-12-06,0,Dancer,Cinderella,ao-da-grizz,1stf,3,ao-da-grizz - ?Thesaurus VQ?
2025-12-06,0,Dancer,Cinderella,ao-da-grizz,1stf,3,ao-da-grizz - Meta's Multi-Route Ruck
2025-12-08,1,Dancer,Cinderella,ao-the-colosseum,workout Q,1,Q
2025-12-08,1,Dancer,Cinderella,ao-the-colosseum,1stf,3,ao-the-colosseum - Cindy Street Run
2025-12-09,1,Dancer,Cinderella,ao-black-diamond,1stf,4,ao-black-diamond - Dauber snow miles at the silo
2025-12-10,1,Dancer,Cinderella,rg_ec3,ec,3,"EC, noice!"
2025-12-10,1,Dancer,Cinderella,ao-the-ridge,1stf,3,ao-the-ridge - Wednesday slush run
2025-12-11,1,Dancer,Cinderella,rg_ec2,ec,2,"EC, noice!"
2025-12-11,1,Dancer,Cinderella,ao-the-colosseum,1stf,3,ao-the-colosseum - 90s jams for days
2025-12-12,1,Dancer,Cinderella,ao-the-olympiad,1stf,3,ao-the-olympiad - Jellystone Miles Club
2025-12-12,1,Dancer,Cinderella,2nd-f,2ndf,5,Werkforce Beers on Mahomes
2025-12-12,1,Dancer,Cinderella,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-12-13,1,Dancer,Cinderella,<NA>,Around The World,5,"('ao-da-grizz', 'ao-the-colosseum', 'ao-the-ridge', 'ao-the-olympiad', 'ao-black-diamond')"
2025-12-13,1,Dancer,Cinderella,<NA>,sixpack bonus,4,"('ao-the-colosseum', 'ao-black-diamond', 'ao-the-ridge', 'ao-the-colosseum', 'ao-the-olympiad', 'ao-da-grizz')"
2025-12-13,1,Dancer,Cinderella,ao-da-grizz,1stf,3,ao-da-grizz - Boomer's Artic Circle Ruck
2025-12-13,1,Dancer,Cinderella,<NA>,sixpack bonus,1,"('ao-the-colosseum', 'ao-black-diamond', 'ao-the-ridge', 'ao-the-colosseum', 'ao-the-olympiad', 'ao-da-grizz', 'ao-da-grizz')"
2025-12-13,1,Dancer,Cinderella,ao-da-grizz,1stf,3,ao-da-grizz - Poptarts Music Trivia Bootcamp
2025-12-13,1,Dancer,Cinderella,3rd-f,3rdf,5,Helpin out at the pantry
2025-12-17,2,Dancer,Cinderella,ao-the-ridge,1stf,3,ao-the-ridge - To 135th and back
2025-12-19,2,Dancer,Cinderella,ao-the-olympiad,1stf,3,ao-the-olympiad - Group of dogs chasing birds
2025-12-22,3,Dancer,Cinderella,ao-the-colosseum,1stf,3,ao-the-colosseum - Da Bears Run
2025-12-23,3,Dancer,Cinderella,ao-the-ridge,workout Q,1,Q
2025-12-23,3,Dancer,Cinderella,ao-the-ridge,1stf,3,ao-the-ridge - Cinderella's Gift Boxes
2025-12-24,3,Dancer,Cinderella,ao-the-ridge,1stf,3,ao-the-ridge - Half Mile Repeats
2025-12-29,4,Dancer,Cinderella,ao-the-colosseum,1stf,3,ao-the-colosseum - Finding Nemo Run
2025-12-30,4,Dancer,Cinderella,ao-the-colosseum,workout Q,1,Q
2025-12-30,4,Dancer,Cinderella,ao-the-colosseum,1stf,3,ao-the-colosseum - Cinderella’s beatdown
2025-12-01,0,Comet,Manhole,ao-the-grove,1stf,3,ao-the-grove - Moving heavy shit back and forth and back and fort...
2025-12-01,0,Comet,Manhole,downrange,1stf,3,downrange - Snowy Ruck - 3 Rivers
2025-12-01,0,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-02,0,Comet,Manhole,3rd-f-qsource,qs,5,QS
2025-12-02,0,Comet,Manhole,ao-el-coyote,1stf,3,ao-el-coyote - Just a ruck
2025-12-02,0,Comet,Manhole,ao-black-rock,1stf,3,ao-black-rock - Ricolas Farmer Carry Beatdown
2025-12-02,0,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-03,0,Comet,Manhole,downrange,1stf,3,downrange - Spit Valves Christmas ruck
2025-12-03,0,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-03,0,Comet,Manhole,<NA>,sixpack bonus,4,"('ao-the-grove', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'ao-the-colosseum')"
2025-12-03,0,Comet,Manhole,ao-the-colosseum,1stf,3,ao-the-colosseum - Pearl’s VQ Ruck Club
2025-12-03,0,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-grove', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'ao-the-colosseum', 'downrange')"
2025-12-03,0,Comet,Manhole,downrange,1stf,3,downrange - CTF with Spitty V - The Wood
2025-12-04,0,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-grove', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote')"
2025-12-04,0,Comet,Manhole,ao-el-coyote,1stf,3,ao-el-coyote - Sparky 3 Group BC
2025-12-04,0,Comet,Manhole,2nd-f,2ndf,5,Maciano’s Pizza Lunch
2025-12-04,0,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-04,0,Comet,Manhole,<NA>,Around The World,5,"('ao-the-grove', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-olympiad', 'downrange', 'ao-black-rock')"
2025-12-04,0,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-grove', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-the-olympiad')"
2025-12-04,0,Comet,Manhole,ao-the-olympiad,1stf,3,ao-the-olympiad - Peterbilt’s Finger Numbing Bootcamp
2025-12-05,0,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-05,0,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-grove', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-the-olympiad', 'downrange')"
2025-12-05,0,Comet,Manhole,downrange,1stf,3,downrange - Late Start at The Complex
2025-12-05,0,Comet,Manhole,3rd-f,3rdf,5,Food Pantry
2025-12-05,0,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-grove', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-the-olympiad', 'downrange', 'downrange')"
2025-12-05,0,Comet,Manhole,downrange,1stf,3,downrange - Naperville at The Complex
2025-12-06,0,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-06,0,Comet,Manhole,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-12-06,0,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-grove', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-the-olympiad', 'downrange', 'downrange', 'ao-da-grizz')"
2025-12-06,0,Comet,Manhole,ao-da-grizz,1stf,3,ao-da-grizz - ?Thesaurus VQ?
2025-12-06,0,Comet,Manhole,rg_popup,popup,3,YAY! You did the popup!
2025-12-06,0,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-grove', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-the-olympiad', 'downrange', 'downrange', 'ao-da-grizz', 'ao-da-grizz')"
2025-12-06,0,Comet,Manhole,ao-da-grizz,1stf,3,ao-da-grizz - Meta's Multi-Route Ruck
2025-12-08,1,Comet,Manhole,ao-the-silo,1stf,3,ao-the-silo - Blue Gills favorite bands
2025-12-08,1,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-08,1,Comet,Manhole,downrange,1stf,3,downrange - Madison ruck
2025-12-09,1,Comet,Manhole,3rd-f-qsource,qs,5,QS
2025-12-09,1,Comet,Manhole,ao-el-coyote,1stf,3,ao-el-coyote - Do I know you?
2025-12-09,1,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-09,1,Comet,Manhole,ao-black-rock,1stf,3,ao-black-rock - Ringos 4 Station Beatdown
2025-12-10,1,Comet,Manhole,3rd-f,3rdf,5,Plainfield Interfaith Food Pantry and triple heate...
2025-12-10,1,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-10,1,Comet,Manhole,downrange,1stf,3,downrange - Ruck em if ya got em - The Globe
2025-12-10,1,Comet,Manhole,<NA>,sixpack bonus,4,"('ao-the-silo', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'downrange')"
2025-12-10,1,Comet,Manhole,downrange,1stf,3,downrange - More cowbell
2025-12-10,1,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-silo', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'downrange', 'ao-the-colosseum')"
2025-12-10,1,Comet,Manhole,ao-the-colosseum,1stf,3,ao-the-colosseum - Mr. Kotter’s Ruck Club
2025-12-10,1,Comet,Manhole,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-12-11,1,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-silo', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'downrange', 'ao-the-colosseum', 'downrange')"
2025-12-11,1,Comet,Manhole,downrange,1stf,3,downrange - EEBC w/ Spit Valve
2025-12-11,1,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-silo', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote')"
2025-12-11,1,Comet,Manhole,ao-el-coyote,1stf,3,ao-el-coyote - Sparky Xmas ? & ornament
2025-12-11,1,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-11,1,Comet,Manhole,2nd-f,2ndf,5,Pizza with brothers!
2025-12-11,1,Comet,Manhole,<NA>,Around The World,5,"('ao-the-colosseum', 'ao-el-coyote', 'ao-the-silo', 'ao-the-olympiad', 'downrange', 'ao-black-rock')"
2025-12-11,1,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-silo', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-the-olympiad')"
2025-12-11,1,Comet,Manhole,ao-the-olympiad,1stf,3,ao-the-olympiad - Around the World Workout
2025-12-12,1,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-13,1,Comet,Manhole,<NA>,sixpack bonus,1,"('ao-the-silo', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'downrange', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-the-olympiad', 'ao-the-colosseum')"
2025-12-13,1,Comet,Manhole,ao-the-colosseum,1stf,3,ao-the-colosseum - Dauber and Meta’s ladder fun!
2025-12-13,1,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-12-13,1,Comet,Manhole,2nd-f,2ndf,0,2nd F already achieved this week
2025-12-13,1,Comet,Manhole,3rd-f,3rdf,0,3rd F already achieved this week
2025-12-15,2,Comet,Manhole,downrange,1stf,3,downrange - 3 rivers frisbee football
2025-12-18,2,Comet,Manhole,ao-el-coyote,1stf,3,ao-el-coyote - Sparky lift club
2025-12-23,3,Comet,Manhole,ao-el-coyote,workout Q,1,Q
2025-12-23,3,Comet,Manhole,ao-el-coyote,1stf,3,ao-el-coyote - 6 men and hunter
2025-12-02,0,Dasher,Trifecta,rg_ec3,ec,3,"EC, noice!"
2025-12-03,0,Dasher,Trifecta,rg_ec3,ec,3,"EC, noice!"
2025-12-04,0,Dasher,Trifecta,2nd-f,2ndf,5,Queen of Hearts @ Natabratas
2025-12-04,0,Dasher,Trifecta,rg_ec3,ec,3,"EC, noice!"
2025-12-08,1,Dasher,Trifecta,downrange,1stf,3,downrange - Madison ruck
2025-12-08,1,Dasher,Trifecta,downrange,1stf,3,downrange - Band camp with Spit Valve
2025-12-08,1,Dasher,Trifecta,rg_ec3,ec,3,"EC, noice!"
2025-12-10,1,Dasher,Trifecta,downrange,1stf,3,downrange - Madison Ruck
2025-12-10,1,Dasher,Trifecta,downrange,1stf,3,downrange - More cowbell
2025-12-10,1,Dasher,Trifecta,rg_ec3,ec,3,"EC, noice!"
2025-12-11,1,Dasher,Trifecta,2nd-f,2ndf,5,Pizza with brothers!
2025-12-11,1,Dasher,Trifecta,rg_ec3,ec,3,"EC, noice!"
2025-12-12,1,Dasher,Trifecta,rg_ec3,ec,3,"EC, noice!"
2025-12-13,1,Dasher,Trifecta,3rd-f,3rdf,5,Helpin out at the pantry
2025-12-13,1,Dasher,Trifecta,rg_ec3,ec,3,"EC, noice!"
2025-12-13,1,Dasher,Trifecta,rg_popup,popup,3,YAY! You did the popup!
2025-12-01,0,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-12-01,0,Comet,Meta,ao-the-grove,1stf,3,ao-the-grove - Moving heavy shit back and forth and back and fort...
2025-12-02,0,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-12-02,0,Comet,Meta,ao-el-coyote,1stf,3,ao-el-coyote - Just a ruck
2025-12-03,0,Comet,Meta,3rd-f,3rdf,5,Food pantry
2025-12-03,0,Comet,Meta,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-12-03,0,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-12-03,0,Comet,Meta,downrange,1stf,3,downrange - CTF with Spitty V - The Wood
2025-12-03,0,Comet,Meta,ao-the-colosseum,1stf,3,ao-the-colosseum - Pearl’s VQ Ruck Club
2025-12-03,0,Comet,Meta,downrange,1stf,3,downrange - Spit Valves Christmas ruck
2025-12-04,0,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-12-04,0,Comet,Meta,2nd-f,2ndf,5,Maciano’s Pizza Lunch
2025-12-04,0,Comet,Meta,<NA>,sixpack bonus,4,"('ao-the-grove', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote')"
2025-12-04,0,Comet,Meta,ao-el-coyote,1stf,3,ao-el-coyote - Sparky 3 Group BC
2025-12-04,0,Comet,Meta,<NA>,sixpack bonus,1,"('ao-the-grove', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'downrange')"
2025-12-04,0,Comet,Meta,downrange,1stf,3,downrange - Spit Valve Q EEBC The wood
2025-12-04,0,Comet,Meta,3rd-f-qsource,qs,5,QS
2025-12-04,0,Comet,Meta,<NA>,sixpack bonus,1,"('ao-the-grove', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'downrange', 'ao-the-olympiad')"
2025-12-04,0,Comet,Meta,ao-the-olympiad,1stf,3,ao-the-olympiad - Peterbilt’s Finger Numbing Bootcamp
2025-12-05,0,Comet,Meta,<NA>,sixpack bonus,1,"('ao-the-grove', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'downrange', 'ao-the-olympiad', 'downrange')"
2025-12-05,0,Comet,Meta,downrange,1stf,3,downrange - Naperville at The Complex
2025-12-05,0,Comet,Meta,2nd-f,2ndf,0,2nd F already achieved this week
2025-12-05,0,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-12-05,0,Comet,Meta,<NA>,sixpack bonus,1,"('ao-the-grove', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'downrange', 'ao-the-olympiad', 'downrange', 'downrange')"
2025-12-05,0,Comet,Meta,downrange,1stf,3,downrange - Late Start at The Complex
2025-12-06,0,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-12-06,0,Comet,Meta,<NA>,Around The World,5,"('ao-da-grizz', 'ao-the-grove', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-olympiad', 'downrange')"
2025-12-06,0,Comet,Meta,<NA>,sixpack bonus,1,"('ao-the-grove', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'downrange', 'ao-the-olympiad', 'downrange', 'downrange', 'ao-da-grizz')"
2025-12-06,0,Comet,Meta,ao-da-grizz,workout Q,1,Q
2025-12-06,0,Comet,Meta,ao-da-grizz,1stf,3,ao-da-grizz - Meta's Multi-Route Ruck
2025-12-06,0,Comet,Meta,<NA>,sixpack bonus,1,"('ao-the-grove', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'downrange', 'ao-el-coyote', 'downrange', 'ao-the-olympiad', 'downrange', 'downrange', 'ao-da-grizz', 'ao-da-grizz')"
2025-12-06,0,Comet,Meta,ao-da-grizz,1stf,3,ao-da-grizz - ?Thesaurus VQ?
2025-12-07,1,Comet,Meta,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-12-08,1,Comet,Meta,downrange,1stf,3,downrange - The Deep End in Oak Park
2025-12-08,1,Comet,Meta,downrange,1stf,3,downrange - The WreckCenter in Oak Park
2025-12-08,1,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-12-08,1,Comet,Meta,downrange,1stf,3,downrange - Madison ruck
2025-12-08,1,Comet,Meta,downrange,1stf,3,downrange - Naperville Black Opps Plainfield Takeover
2025-12-08,1,Comet,Meta,downrange,1stf,3,downrange - Band camp with Spit Valve
2025-12-09,1,Comet,Meta,<NA>,sixpack bonus,4,"('downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange')"
2025-12-09,1,Comet,Meta,downrange,1stf,3,downrange - LS Outpost
2025-12-09,1,Comet,Meta,<NA>,sixpack bonus,1,"('downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-el-coyote')"
2025-12-09,1,Comet,Meta,ao-el-coyote,1stf,3,ao-el-coyote - Do I know you?
2025-12-09,1,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-12-09,1,Comet,Meta,<NA>,sixpack bonus,1,"('downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-el-coyote', 'ao-the-ridge')"
2025-12-09,1,Comet,Meta,ao-the-ridge,1stf,3,ao-the-ridge - Sandbagging with DJ
2025-12-10,1,Comet,Meta,<NA>,sixpack bonus,1,"('downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-el-coyote', 'ao-the-ridge', 'downrange')"
2025-12-10,1,Comet,Meta,downrange,1stf,3,downrange - More cowbell
2025-12-10,1,Comet,Meta,<NA>,sixpack bonus,1,"('downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-el-coyote', 'ao-the-ridge', 'downrange', 'downrange')"
2025-12-10,1,Comet,Meta,downrange,1stf,3,downrange - Madison Ruck
2025-12-10,1,Comet,Meta,<NA>,sixpack bonus,1,"('downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-el-coyote', 'ao-the-ridge', 'downrange', 'downrange', 'downrange')"
2025-12-10,1,Comet,Meta,downrange,1stf,3,downrange - The Nunnery
2025-12-10,1,Comet,Meta,rg_3rdf_donation,Donation,0,Donation already achieved this week
2025-12-10,1,Comet,Meta,<NA>,sixpack bonus,1,"('downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-el-coyote', 'ao-the-ridge', 'downrange', 'downrange', 'downrange', 'downrange')"
2025-12-10,1,Comet,Meta,downrange,1stf,3,downrange - The Tundra
2025-12-10,1,Comet,Meta,3rd-f,3rdf,5,Plainfield Interfaith Food Pantry and triple heate...
2025-12-10,1,Comet,Meta,<NA>,sixpack bonus,1,"('downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-el-coyote', 'ao-the-ridge', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange')"
2025-12-10,1,Comet,Meta,downrange,1stf,3,downrange - Ruck em if ya got em - The Globe
2025-12-10,1,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-12-11,1,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-12-11,1,Comet,Meta,<NA>,sixpack bonus,1,"('downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-el-coyote', 'ao-the-ridge', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-el-coyote')"
2025-12-11,1,Comet,Meta,ao-el-coyote,1stf,3,ao-el-coyote - Sparky Xmas ? & ornament
2025-12-11,1,Comet,Meta,3rd-f-qsource,QSource Q,1,QSQ
2025-12-11,1,Comet,Meta,3rd-f-qsource,qs,5,QS
